CDM_ID,CREATED,EMERGENCY_REPORTABLE,TCA,MIN_RNG,PC,SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT1_RCS,SAT_1_EXCL_VOL,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT2_RCS,SAT_2_EXCL_VOL
"64697472","2020-12-21 00:49:47.000000","Y","2020-12-23T10:57:39.334000","3978","","23175","INTELSAT 2 (PAS 2)","PAYLOAD","LARGE","0.00","27820","AMC-9 (GE-12)","PAYLOAD","LARGE","0.00"
"64697728","2020-12-21 00:42:26.000000","Y","2020-12-23T00:27:02.717000","91","0.000127795","23751","IRS 1C","PAYLOAD","LARGE","5.00","30308","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64697838","2020-12-21 00:42:53.000000","Y","2020-12-23T08:24:22.241000","44","0.0002180802","25407","SL-16 R/B","ROCKET BODY","LARGE","3.00","41128","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"64697994","2020-12-21 00:42:50.000000","Y","2020-12-22T00:00:06.034000","143","0.0001674537","25941","SACI 1","PAYLOAD","MEDIUM","5.00","39720","SL-16 DEB","DEBRIS","SMALL","1.00"
"64698333","2020-12-21 00:49:34.000000","Y","2020-12-23T10:57:39.334000","3978","","27820","AMC-9 (GE-12)","PAYLOAD","LARGE","0.00","23175","INTELSAT 2 (PAS 2)","PAYLOAD","LARGE","0.00"
"64698722","2020-12-21 00:42:54.000000","Y","2020-12-21T09:21:11.879000","36","0.0003293919","29199","METEOR 2-6 DEB","DEBRIS","SMALL","1.00","41668","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"64698842","2020-12-21 00:42:27.000000","Y","2020-12-21T02:05:57.787000","67","0.0002873579","30164","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","30602","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64698848","2020-12-21 00:42:26.000000","Y","2020-12-21T02:05:57.787000","67","0.0002873579","30602","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","30164","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64698849","2020-12-21 00:42:48.000000","Y","2020-12-21T08:05:41.532000","25","0.001377185","30765","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","38299","CZ-2D DEB","DEBRIS","SMALL","1.00"
"64699018","2020-12-21 00:42:48.000000","Y","2020-12-21T15:46:43.417000","47","0.0005693038","31620","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","38533","METEOR 1-27 DEB","DEBRIS","SMALL","1.00"
"64699366","2020-12-21 00:49:01.000000","Y","2020-12-23T16:36:44.028000","4888","","33384","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00","8822","LAGEOS 1 AKM","ROCKET BODY","LARGE","0.00"
"64699607","2020-12-21 00:42:20.000000","Y","2020-12-23T23:11:33.038000","95","0.001370283","33636","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","21263","NOAA 12","PAYLOAD","LARGE","5.00"
"64699747","2020-12-21 00:42:15.000000","Y","2020-12-21T01:16:33.163000","26","0.0001418515","34997","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","4912","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"64700430","2020-12-21 00:50:41.000000","Y","2020-12-22T15:11:53.117000","3643","","37778","ARIANE 5 DEB (SYLDA)","DEBRIS","LARGE","0.00","37934","BREEZE-M R/B","ROCKET BODY","LARGE","0.00"
"64700484","2020-12-21 00:50:40.000000","Y","2020-12-22T15:11:53.115000","3640","","37934","BREEZE-M R/B","ROCKET BODY","LARGE","0.00","37778","ARIANE 5 DEB (SYLDA)","DEBRIS","LARGE","0.00"
"64700591","2020-12-21 00:42:28.000000","Y","2020-12-21T08:05:41.532000","25","0.001377185","38299","CZ-2D DEB","DEBRIS","SMALL","1.00","30765","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64700596","2020-12-21 00:42:31.000000","Y","2020-12-21T15:46:43.417000","47","0.0005693038","38533","METEOR 1-27 DEB","DEBRIS","SMALL","1.00","31620","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64701737","2020-12-21 00:42:22.000000","Y","2020-12-23T08:24:22.241000","44","0.0002180802","41128","NOAA 16 DEB","DEBRIS","SMALL","1.00","25407","SL-16 R/B","ROCKET BODY","LARGE","3.00"
"64702027","2020-12-21 00:42:25.000000","Y","2020-12-21T09:21:11.879000","36","0.0003293919","41668","NOAA 16 DEB","DEBRIS","SMALL","1.00","29199","METEOR 2-6 DEB","DEBRIS","SMALL","1.00"
"64756965","2020-12-21 11:04:29.000000","Y","2020-12-22T19:37:21.724000","88","0.01371978","2847","TIMATION 1","PAYLOAD","MEDIUM","5.00","82873","UNKNOWN","UNKNOWN","","3.00"
"64757131","2020-12-21 10:30:53.000000","Y","2020-12-23T16:36:44.029000","4893","","8822","LAGEOS 1 AKM","ROCKET BODY","LARGE","0.00","33384","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","0.00"
"64757179","2020-12-21 10:30:21.000000","Y","2020-12-24T09:27:53.484000","3222","","10976","ATLAS CENTAUR R/B","ROCKET BODY","LARGE","0.00","40182","CZ-3B DEB","DEBRIS","MEDIUM","0.00"
"64757254","2020-12-21 11:04:31.000000","Y","2020-12-22T20:53:32.399000","154","0.0001690922","13148","COSMOS 1354","PAYLOAD","LARGE","5.00","19039","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"64757594","2020-12-21 11:04:38.000000","Y","2020-12-23T00:23:11.246000","487","0.0003822554","19467","FENGYUN 1A","PAYLOAD","LARGE","5.00","38506","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
